"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"9357","OPTCUR","JPYINR","OPTION","10-Nov-2023",58.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.86,3.145,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.5025,"JPYINR"
"9365","OPTCUR","JPYINR","OPTION","10-Nov-2023",59,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.09,3.41,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.75,"JPYINR"
"9367","OPTCUR","JPYINR","OPTION","10-Nov-2023",59.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.325,3.67,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.9975,"JPYINR"
"9379","OPTCUR","JPYINR","OPTION","10-Nov-2023",59.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.5625,3.9275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.245,"JPYINR"
"9391","OPTCUR","JPYINR","OPTION","10-Nov-2023",59.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.8025,4.1875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.495,"JPYINR"
"9397","OPTCUR","JPYINR","OPTION","10-Nov-2023",60,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.045,4.44,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.7425,"JPYINR"
"9402","OPTCUR","JPYINR","OPTION","10-Nov-2023",60.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.2875,4.6975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.9925,"JPYINR"
"9404","OPTCUR","JPYINR","OPTION","10-Nov-2023",60.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.53,4.95,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.1525,"JPYINR"
"9406","OPTCUR","JPYINR","OPTION","10-Nov-2023",60.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.7975,5.2225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.345,"JPYINR"
"9408","OPTCUR","JPYINR","OPTION","10-Nov-2023",61,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.04,5.47,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.54,"JPYINR"
"9414","OPTCUR","JPYINR","OPTION","10-Nov-2023",61.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.285,5.72,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.74,"JPYINR"
"9416","OPTCUR","JPYINR","OPTION","10-Nov-2023",61.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.53,5.97,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.945,"JPYINR"
"9423","OPTCUR","JPYINR","OPTION","10-Nov-2023",61.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.7775,6.2175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.1525,"JPYINR"
"9429","OPTCUR","JPYINR","OPTION","10-Nov-2023",62,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.0225,6.4675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.365,"JPYINR"
"9431","OPTCUR","JPYINR","OPTION","10-Nov-2023",62.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.2675,6.7125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.58,"JPYINR"
"9438","OPTCUR","JPYINR","OPTION","10-Nov-2023",62.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.5175,6.9625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.7975,"JPYINR"
"9445","OPTCUR","JPYINR","OPTION","10-Nov-2023",62.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.7575,7.2025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.0175,"JPYINR"
"9447","OPTCUR","JPYINR","OPTION","10-Nov-2023",63,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.0075,7.4525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.2425,"JPYINR"
"9702","OPTCUR","JPYINR","OPTION","10-Nov-2023",63.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.2575,7.7025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.29,"JPYINR"
"4003","OPTCUR","JPYINR","OPTION","17-Nov-2023",49.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.0275,7.4725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.3825,"JPYINR"
"9114","OPTCUR","JPYINR","OPTION","17-Nov-2023",49.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.7775,7.2225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"12828","OPTCUR","JPYINR","OPTION","17-Nov-2023",50,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.53,6.975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.4525,"JPYINR"
"10496","OPTCUR","JPYINR","OPTION","17-Nov-2023",50.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.2825,6.7275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.83,"JPYINR"
"9835","OPTCUR","JPYINR","OPTION","17-Nov-2023",50.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.035,6.48,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.895,"JPYINR"
"6504","OPTCUR","JPYINR","OPTION","17-Nov-2023",50.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.79,6.23,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.805,"JPYINR"
"6506","OPTCUR","JPYINR","OPTION","17-Nov-2023",51,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.5425,5.9825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.565,"JPYINR"
"6508","OPTCUR","JPYINR","OPTION","17-Nov-2023",51.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.3,5.735,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.3275,"JPYINR"
"6510","OPTCUR","JPYINR","OPTION","17-Nov-2023",51.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.055,5.485,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.09,"JPYINR"
"6512","OPTCUR","JPYINR","OPTION","17-Nov-2023",51.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.815,5.24,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.855,"JPYINR"
"6514","OPTCUR","JPYINR","OPTION","17-Nov-2023",52,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.57,4.985,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.6225,"JPYINR"
"6516","OPTCUR","JPYINR","OPTION","17-Nov-2023",52.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.3275,4.7325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.39,"JPYINR"
"6518","OPTCUR","JPYINR","OPTION","17-Nov-2023",52.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.085,4.48,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.7825,"JPYINR"
"6520","OPTCUR","JPYINR","OPTION","17-Nov-2023",52.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.8425,4.2225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.5325,"JPYINR"
"6522","OPTCUR","JPYINR","OPTION","17-Nov-2023",53,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.605,3.965,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.285,"JPYINR"
"6524","OPTCUR","JPYINR","OPTION","17-Nov-2023",53.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.3675,3.7075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.0375,"JPYINR"
"6526","OPTCUR","JPYINR","OPTION","17-Nov-2023",53.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.135,3.445,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.79,"JPYINR"
"6528","OPTCUR","JPYINR","OPTION","17-Nov-2023",53.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.9025,3.1825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.5425,"JPYINR"
"6530","OPTCUR","JPYINR","OPTION","17-Nov-2023",54,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.675,2.92,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.2975,"JPYINR"
"6540","OPTCUR","JPYINR","OPTION","17-Nov-2023",54.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.45,2.655,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.0525,"JPYINR"
"6542","OPTCUR","JPYINR","OPTION","17-Nov-2023",54.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.2325,2.3925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.8125,"JPYINR"
"6550","OPTCUR","JPYINR","OPTION","17-Nov-2023",54.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.0225,2.1325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.5775,"JPYINR"
"6552","OPTCUR","JPYINR","OPTION","17-Nov-2023",55,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.825,1.88,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.3525,"JPYINR"
"6561","OPTCUR","JPYINR","OPTION","17-Nov-2023",55.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.6375,1.6375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.1375,"JPYINR"
"6563","OPTCUR","JPYINR","OPTION","17-Nov-2023",55.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.465,1.405,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.935,"JPYINR"
"6565","OPTCUR","JPYINR","OPTION","17-Nov-2023",55.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.315,1.19,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.7525,"JPYINR"
"6571","OPTCUR","JPYINR","OPTION","17-Nov-2023",56,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.185,0.995,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.59,"JPYINR"
"6573","OPTCUR","JPYINR","OPTION","17-Nov-2023",56.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0775,0.8225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.45,"JPYINR"
"6575","OPTCUR","JPYINR","OPTION","17-Nov-2023",56.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.6725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3325,"JPYINR"
"6577","OPTCUR","JPYINR","OPTION","17-Nov-2023",56.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.5475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2375,"JPYINR"
"6579","OPTCUR","JPYINR","OPTION","17-Nov-2023",57,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.4425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.165,"JPYINR"
"6581","OPTCUR","JPYINR","OPTION","17-Nov-2023",57.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.3575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.11,"JPYINR"
"6591","OPTCUR","JPYINR","OPTION","17-Nov-2023",58.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.13,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"JPYINR"
"4002","OPTCUR","JPYINR","OPTION","10-Nov-2023",49.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"6583","OPTCUR","JPYINR","OPTION","17-Nov-2023",57.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.2925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0725,"JPYINR"
"6585","OPTCUR","JPYINR","OPTION","17-Nov-2023",57.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.2375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.045,"JPYINR"
"6587","OPTCUR","JPYINR","OPTION","17-Nov-2023",58,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.195,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0275,"JPYINR"
"6589","OPTCUR","JPYINR","OPTION","17-Nov-2023",58.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.16,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.015,"JPYINR"
"6593","OPTCUR","JPYINR","OPTION","17-Nov-2023",58.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.11,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"JPYINR"
"6595","OPTCUR","JPYINR","OPTION","17-Nov-2023",59,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.09,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"6603","OPTCUR","JPYINR","OPTION","17-Nov-2023",59.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"6605","OPTCUR","JPYINR","OPTION","17-Nov-2023",59.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"6611","OPTCUR","JPYINR","OPTION","17-Nov-2023",59.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"6633","OPTCUR","JPYINR","OPTION","17-Nov-2023",60,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"6636","OPTCUR","JPYINR","OPTION","17-Nov-2023",60.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.035,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.53,"JPYINR"
"6640","OPTCUR","JPYINR","OPTION","17-Nov-2023",60.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.475,"JPYINR"
"6642","OPTCUR","JPYINR","OPTION","17-Nov-2023",60.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.005,0.045,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.425,"JPYINR"
"6666","OPTCUR","JPYINR","OPTION","17-Nov-2023",61,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.38,"JPYINR"
"6668","OPTCUR","JPYINR","OPTION","17-Nov-2023",61.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3375,"JPYINR"
"6675","OPTCUR","JPYINR","OPTION","17-Nov-2023",61.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3,"JPYINR"
"6688","OPTCUR","JPYINR","OPTION","17-Nov-2023",61.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.265,"JPYINR"
"6695","OPTCUR","JPYINR","OPTION","17-Nov-2023",62,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.235,"JPYINR"
"6697","OPTCUR","JPYINR","OPTION","17-Nov-2023",62.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2075,"JPYINR"
"6713","OPTCUR","JPYINR","OPTION","17-Nov-2023",62.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1825,"JPYINR"
"6798","OPTCUR","JPYINR","OPTION","17-Nov-2023",62.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.16,"JPYINR"
"2263","OPTCUR","JPYINR","OPTION","17-Nov-2023",63,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1075,"JPYINR"
"4004","OPTCUR","JPYINR","OPTION","17-Nov-2023",49.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"9121","OPTCUR","JPYINR","OPTION","17-Nov-2023",49.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"12829","OPTCUR","JPYINR","OPTION","17-Nov-2023",50,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"JPYINR"
"10497","OPTCUR","JPYINR","OPTION","17-Nov-2023",50.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0225,"JPYINR"
"9836","OPTCUR","JPYINR","OPTION","17-Nov-2023",50.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.025,"JPYINR"
"6505","OPTCUR","JPYINR","OPTION","17-Nov-2023",50.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.03,"JPYINR"
"6507","OPTCUR","JPYINR","OPTION","17-Nov-2023",51,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0375,"JPYINR"
"6509","OPTCUR","JPYINR","OPTION","17-Nov-2023",51.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.045,"JPYINR"
"6511","OPTCUR","JPYINR","OPTION","17-Nov-2023",51.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.055,"JPYINR"
"6513","OPTCUR","JPYINR","OPTION","17-Nov-2023",51.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.065,"JPYINR"
"6515","OPTCUR","JPYINR","OPTION","17-Nov-2023",52,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0775,"JPYINR"
